distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
160.9,4.23,1.0,-1.0673,0.291,554.79,0.043,803.82,1033.23,555.5,344.41,47515.7,1.743,4427.3,21.935,10129425.0,0.6312,703.2,12.52,4.23,metal,160
160.5,3.95,1.0,-1.2279,0.199,541.41,0.0213,739.71,1044.34,555.5,433.29,46890.1,1.67,3830.2,24.07,9664699.0,0.5952,703.2,11.94,3.95,metal,160
160.2,4.13,1.0,-1.0983,0.2468,548.74,0.044,777.04,1011.01,555.5,399.96,46149.2,1.721,4321.6,22.214,9832332.0,0.6276,703.2,12.32,4.13,metal,160
159.9,4.17,1.0,-1.0516,0.2827,549.13,0.0667,771.08,999.9,555.5,388.85,45833.2,1.739,4464.8,21.582,9678895.0,0.6355,703.2,12.41,4.17,metal,160
159.6,3.79,1.0,-1.2935,0.2317,517.29,0.0404,711.17,1099.89,611.05,411.07,46819.0,1.677,3582.2,24.951,9019165.0,0.5799,703.2,11.58,3.79,metal,160
159.6,3.86,1.0,-1.2601,0.2449,520.27,0.0408,714.47,1088.78,611.05,422.18,46594.9,1.693,4130.2,23.312,8803665.0,0.6116,703.2,11.73,3.86,metal,160
159.6,3.99,1.0,-1.178,0.221,540.27,0.0444,733.4,999.9,555.5,388.85,45082.0,1.687,4245.3,22.262,8922321.0,0.6288,703.2,12.02,3.99,metal,160
159.6,3.74,1.0,-1.3308,0.2212,517.78,0.0204,696.26,1088.78,599.94,333.3,46447.6,1.652,3403.4,25.709,8800001.0,0.5654,703.2,11.46,3.74,metal,160
159.6,3.9,1.0,-1.2434,0.2284,526.47,0.0426,726.26,1044.34,555.5,422.18,45581.8,1.696,4362.7,22.835,8843628.0,0.6236,703.2,11.82,3.9,metal,160
159.7,4.0,1.0,-1.1668,0.2439,534.96,0.0652,755.63,1022.12,566.61,399.96,45475.7,1.723,4182.1,22.424,9067921.0,0.6261,703.2,12.05,4.0,metal,160
159.8,3.97,1.0,-1.2421,0.1874,543.64,0.022,738.34,1011.01,577.72,377.74,45893.3,1.685,4102.0,23.886,9292926.0,0.6081,703.2,11.97,3.97,metal,160
159.9,3.86,1.0,-1.2998,0.193,539.6,0.0215,721.74,1033.23,555.5,399.96,46387.4,1.653,4050.9,24.644,9434947.0,0.5968,703.2,11.72,3.86,metal,160
159.9,4.07,1.0,-1.1738,0.231,553.25,0.0674,761.38,988.79,555.5,377.74,45812.4,1.706,4382.5,22.598,9508682.0,0.6327,703.2,12.18,4.07,metal,160
160.0,3.93,1.0,-1.2907,0.2013,544.22,0.0217,736.23,1022.12,577.72,388.85,46394.2,1.68,3963.4,24.76,9530129.0,0.5959,703.2,11.88,3.93,metal,160
160.0,4.06,1.0,-1.1584,0.2451,549.91,0.0444,762.34,999.9,566.61,377.74,45973.9,1.723,4564.4,22.865,9606161.0,0.6283,703.2,12.17,4.06,metal,160
160.0,4.13,1.0,-1.0042,0.3237,549.0,0.0682,778.03,977.68,555.5,366.63,44952.7,1.761,4760.2,21.449,9474182.0,0.647,703.2,12.32,4.13,metal,160
160.1,3.85,1.0,-1.2334,0.2428,534.66,0.022,731.8,1011.01,499.95,388.85,45270.6,1.688,4008.9,24.134,9038200.0,0.6032,703.2,11.71,3.85,metal,160
160.0,3.89,1.0,-1.1729,0.2788,538.21,0.022,742.35,1011.01,488.84,388.85,45487.8,1.698,4187.6,22.935,9255761.0,0.6221,703.2,11.8,3.89,metal,160
160.0,3.98,1.0,-1.0733,0.3432,529.75,0.043,765.57,1033.23,488.84,411.07,45482.2,1.769,4237.5,22.035,9077856.0,0.6288,703.2,12.0,3.98,metal,160
159.9,3.8,1.0,-1.2034,0.2949,524.7,0.0215,722.48,1033.23,555.5,422.18,45215.8,1.709,3765.9,23.599,8813580.0,0.6044,703.2,11.61,3.8,metal,160
159.9,3.97,1.0,-1.0306,0.4006,524.43,0.0645,757.85,1033.23,555.5,422.18,45074.2,1.785,4329.3,21.603,8857508.0,0.6392,703.2,11.97,3.97,metal,160
159.9,3.72,1.0,-1.2005,0.3369,506.18,0.0408,707.43,1088.78,544.39,411.07,45497.8,1.741,3547.2,23.775,8527355.0,0.598,703.2,11.42,3.72,metal,160
159.8,3.61,1.0,-1.2343,0.3237,501.3,0.04,698.75,1111.0,611.05,433.29,45977.4,1.704,3593.5,24.49,8421916.0,0.5913,703.2,11.15,3.61,metal,160
159.9,3.66,1.0,-1.2483,0.3154,503.31,0.0404,706.85,1099.89,622.16,422.18,45772.2,1.723,3776.6,24.34,8428492.0,0.5956,703.2,11.27,3.66,metal,160
160.0,3.49,1.0,-1.2927,0.2757,497.84,0.0408,673.2,1088.78,555.5,377.74,44811.9,1.667,3372.8,25.058,8266431.5,0.5775,703.2,10.86,3.49,metal,160
160.1,3.53,1.0,-1.2987,0.2672,506.49,0.0204,689.62,1088.78,566.61,366.63,45493.9,1.657,3464.3,25.176,8719131.0,0.5727,703.2,10.94,3.53,metal,160
160.2,3.51,1.0,-1.3089,0.2754,507.04,0.0204,677.19,1088.78,555.5,366.63,45732.8,1.648,3423.3,25.418,8594403.0,0.5668,703.2,10.9,3.51,metal,160
160.2,3.72,1.0,-1.2104,0.3146,510.62,0.0412,729.43,1077.67,555.5,388.85,45541.7,1.737,4072.2,23.112,8692056.0,0.6146,703.2,11.4,3.72,metal,160
160.2,3.69,1.0,-1.2161,0.3133,508.5,0.0412,718.03,1077.67,566.61,377.74,45329.5,1.732,4307.9,22.978,8563847.0,0.6175,703.2,11.34,3.69,metal,160
160.1,3.72,1.0,-1.1568,0.2702,517.09,0.0444,720.3,999.9,488.84,377.74,43238.0,1.718,4460.4,22.282,8437182.0,0.6276,703.2,11.41,3.72,metal,160
160.2,3.8,1.0,-1.0174,0.351,514.89,0.0674,744.19,988.79,477.73,377.74,42505.9,1.766,4820.9,20.746,8366605.0,0.6504,703.2,11.6,3.8,metal,160
160.2,3.8,1.0,-1.004,0.371,512.39,0.0667,741.54,999.9,488.84,377.74,42690.4,1.777,4785.5,20.967,8271423.5,0.648,703.2,11.6,3.8,metal,160
160.2,3.54,1.0,-1.132,0.4068,477.43,0.0404,688.09,1099.89,588.83,377.74,43327.4,1.777,4472.5,22.401,7509785.0,0.6284,703.2,10.99,3.54,metal,160
160.1,3.67,1.0,-1.0333,0.4497,476.44,0.0408,704.59,1088.78,577.72,388.85,42832.7,1.845,4553.0,21.502,7415667.5,0.6399,703.2,11.28,3.67,metal,160
160.1,3.35,1.0,-1.1526,0.4261,466.5,0.0392,646.59,1133.22,588.83,399.96,43739.6,1.718,3883.3,24.062,7133247.5,0.5935,703.2,10.49,3.35,metal,160
160.1,3.52,1.0,-1.0661,0.4598,471.56,0.04,685.14,1111.0,588.83,388.85,43298.6,1.784,4581.0,21.984,7309645.0,0.6355,703.2,10.93,3.52,metal,160
160.1,3.68,1.0,-0.9701,0.5044,477.35,0.0404,716.69,1099.89,588.83,377.74,43449.0,1.843,4613.9,21.253,7378780.5,0.6408,351.6,11.31,3.68,metal,160
170.3,3.46,1.0,-0.7498,0.6466,509.33,0.0396,796.5,1122.11,544.39,444.4,47066.6,1.911,4595.1,21.501,9679072.0,0.6425,351.6,10.78,3.46,metal,170
170.0,3.14,1.0,-1.045,0.5532,495.01,0.0187,716.46,1188.77,588.83,533.28,48187.1,1.766,3606.0,24.851,9238687.0,0.5838,351.6,9.93,3.14,metal,170
170.0,3.27,1.0,-0.976,0.5599,501.86,0.0388,741.82,1144.33,544.39,455.51,47128.1,1.804,4291.7,22.59,9282028.0,0.6244,351.6,10.3,3.27,metal,170
170.0,3.45,1.0,-0.8118,0.6354,504.45,0.0392,776.43,1133.22,544.39,455.51,46891.0,1.883,4395.2,21.234,9412818.0,0.6404,351.6,10.75,3.45,metal,170
170.0,3.29,1.0,-1.0305,0.5666,499.98,0.0187,742.83,1188.77,588.83,455.51,48438.4,1.802,3997.9,23.533,9604621.0,0.6077,351.6,10.35,3.29,metal,170
170.3,3.23,1.0,-1.1838,0.4942,509.78,0.0194,707.09,1144.33,544.39,444.4,47886.9,1.721,3169.7,25.9,9712652.0,0.5504,351.6,10.18,3.23,metal,170
170.2,3.44,1.0,-1.0451,0.5635,512.56,0.0388,751.29,1144.33,544.39,455.51,48114.3,1.815,3962.8,23.205,9752267.0,0.6052,351.6,10.74,3.44,metal,170
170.2,3.47,1.0,-0.993,0.5833,508.74,0.0385,769.4,1155.44,555.5,466.62,48118.4,1.826,3970.6,22.949,9710422.0,0.6091,351.6,10.8,3.47,metal,170
170.1,3.41,1.0,-1.0786,0.5641,497.81,0.0187,737.35,1188.77,588.83,466.62,48397.9,1.822,3864.1,24.386,9289368.0,0.5877,351.6,10.65,3.41,metal,170
170.1,3.52,1.0,-0.9951,0.5796,510.06,0.0392,752.57,1133.22,533.28,455.51,47471.1,1.834,4515.2,21.95,9524629.0,0.632,351.6,10.94,3.52,metal,170
170.1,3.3,1.0,-1.1167,0.555,493.27,0.0183,707.04,1210.99,611.05,455.51,48559.8,1.767,3681.0,24.461,9280766.0,0.584,351.6,10.38,3.3,metal,170
170.1,3.36,1.0,-1.2029,0.4927,504.64,0.0377,706.8,1177.66,611.05,422.18,48561.8,1.746,3498.3,25.814,9538248.0,0.553,351.6,10.52,3.36,metal,170
170.1,3.41,1.0,-1.1947,0.4892,509.88,0.0381,720.08,1166.55,555.5,455.51,48561.6,1.751,3993.3,24.236,9683232.0,0.5898,351.6,10.65,3.41,metal,170
170.2,3.47,1.0,-1.1828,0.4854,511.14,0.0388,725.3,1144.33,544.39,444.4,47876.3,1.768,4049.3,23.429,9586584.0,0.6032,351.6,10.8,3.47,metal,170
170.1,3.48,1.0,-1.2352,0.4501,511.22,0.0192,735.5,1155.44,555.5,455.51,48187.2,1.761,3738.9,24.525,9783958.0,0.5814,351.6,10.82,3.48,metal,170
170.2,3.64,1.0,-1.1498,0.4724,512.35,0.0583,764.94,1144.33,544.39,466.62,47797.7,1.831,4422.8,22.205,9717174.0,0.6257,351.6,11.21,3.64,metal,170
170.2,3.75,1.0,-1.0375,0.5212,512.83,0.0388,794.21,1144.33,533.28,477.73,47741.9,1.878,4569.7,20.959,9831240.0,0.6415,351.6,11.47,3.75,metal,170
170.1,3.69,1.0,-1.1425,0.4594,514.4,0.0392,774.33,1133.22,544.39,466.62,47605.6,1.838,4329.7,21.804,9661190.0,0.634,351.6,11.34,3.69,metal,170
170.1,3.82,1.0,-1.0084,0.5145,510.55,0.0588,802.47,1133.22,544.39,466.62,47073.7,1.915,4641.5,20.51,9639060.0,0.6513,351.6,11.65,3.82,metal,170
170.1,3.57,1.0,-1.2209,0.449,499.06,0.019,741.53,1166.55,544.39,488.84,47257.4,1.824,3896.1,22.723,9284042.0,0.6079,703.2,11.05,3.57,metal,170
170.1,3.67,1.0,-1.0772,0.5273,493.37,0.0566,764.17,1177.66,544.39,511.06,47163.0,1.893,4338.5,21.449,9103442.0,0.6299,351.6,11.29,3.67,metal,170
170.1,3.83,1.0,-1.0463,0.2832,548.49,0.0723,811.88,922.13,544.39,255.53,42238.5,1.781,4714.0,20.772,9030669.0,0.6489,351.6,11.67,3.83,metal,170
170.1,3.88,1.0,-0.9938,0.331,552.1,0.0723,805.7,922.13,533.28,266.64,42529.6,1.789,4659.1,20.62,9258820.0,0.6454,351.6,11.78,3.88,metal,170
170.1,3.79,1.0,-1.1014,0.2422,551.79,0.0241,771.76,922.13,522.17,266.64,42585.6,1.745,4586.6,21.595,9290286.0,0.6389,351.6,11.57,3.79,metal,170
170.1,3.89,1.0,-0.9316,0.2769,568.51,0.0513,796.94,866.58,477.73,266.64,41585.6,1.738,4865.8,20.263,9545195.0,0.6576,351.6,11.8,3.89,metal,170
170.1,4.04,1.0,-0.8803,0.3299,575.73,0.0769,836.61,866.58,477.73,255.53,41925.5,1.776,5031.4,19.336,9830903.0,0.6695,351.6,12.12,4.04,metal,170
170.1,4.03,1.0,-0.8312,0.3647,574.68,0.1026,837.8,866.58,477.73,266.64,41736.7,1.775,5234.7,18.808,9815879.0,0.6763,351.6,12.11,4.03,metal,170
170.1,4.01,1.0,-0.8256,0.2965,597.4,0.0833,818.69,799.92,422.18,255.53,40608.3,1.701,5117.4,18.863,9937244.0,0.6727,351.6,12.07,4.01,metal,170
170.1,4.07,1.0,-0.8675,0.3358,583.02,0.0779,843.89,855.47,477.73,255.53,41994.7,1.765,5149.7,19.212,9823340.0,0.6692,351.6,12.19,4.07,metal,170
170.1,3.78,1.0,-1.2163,0.1334,562.52,0.0241,771.54,922.13,533.28,266.64,43434.5,1.693,4414.8,22.459,9426584.0,0.6282,351.6,11.55,3.78,metal,170
170.1,3.75,1.0,-1.0952,0.5147,509.26,0.0374,760.89,1188.77,533.28,533.28,48968.8,1.853,4358.5,21.234,9912919.0,0.6403,703.2,11.48,3.75,metal,170
170.1,3.89,1.0,-1.153,0.1926,564.93,0.0482,788.96,922.13,533.28,266.64,43528.8,1.73,4518.8,21.565,9549185.0,0.641,351.6,11.79,3.89,metal,170
170.1,3.57,1.0,-1.1463,0.5858,485.9,0.0168,728.59,1322.09,522.17,644.38,51253.2,1.843,3595.5,23.705,9743247.0,0.5906,703.2,11.05,3.57,metal,170
170.0,3.73,1.0,-1.1802,0.4346,522.68,0.04,751.76,1111.0,488.84,488.84,47540.7,1.795,4116.1,22.001,9825293.0,0.6258,703.2,11.43,3.73,metal,170
170.1,3.65,1.0,-1.1793,0.498,507.87,0.0374,753.82,1188.77,544.39,511.06,49048.5,1.813,3738.5,23.603,9745631.0,0.5947,703.2,11.26,3.65,metal,170
170.0,3.66,1.0,-1.1633,0.5115,506.16,0.037,748.64,1199.88,533.28,533.28,49281.7,1.823,3664.2,23.278,9848167.0,0.6008,703.2,11.28,3.66,metal,170
170.0,3.8,1.0,-1.0731,0.5186,516.0,0.0385,771.33,1155.44,488.84,544.39,48479.0,1.857,4161.9,21.298,9922544.0,0.6365,703.2,11.59,3.8,metal,170
170.1,3.68,1.0,-1.138,0.5621,499.1,0.0177,756.62,1255.43,533.28,588.83,50504.0,1.858,3719.2,23.267,9716642.0,0.6027,703.2,11.32,3.68,metal,170
170.0,3.73,1.0,-1.1881,0.4476,521.53,0.0392,755.24,1133.22,533.28,477.73,48182.7,1.801,4277.5,22.04,9732770.0,0.6334,703.2,11.44,3.73,metal,170
170.0,3.82,1.0,-1.0469,0.4791,526.91,0.0408,787.18,1088.78,488.84,477.73,47041.2,1.826,4484.5,20.471,9647302.0,0.6525,703.2,11.65,3.82,metal,170
170.0,3.94,1.0,-0.9368,0.5145,527.75,0.0612,816.81,1088.78,488.84,477.73,47067.5,1.874,4617.1,20.089,9744103.0,0.655,703.2,11.9,3.94,metal,170
170.0,3.65,1.0,-1.1835,0.4645,514.87,0.0381,740.73,1166.55,566.61,477.73,49027.2,1.778,3737.1,23.318,9670957.0,0.6065,703.2,11.26,3.65,metal,170
169.9,3.75,1.0,-1.1377,0.4844,518.74,0.0385,762.55,1155.44,611.05,477.73,48981.8,1.809,3745.0,22.803,9728402.0,0.6161,703.2,11.49,3.75,metal,170
169.9,3.87,1.0,-1.0005,0.5371,522.08,0.0388,792.2,1144.33,611.05,477.73,48780.5,1.849,4206.5,21.49,9904982.0,0.6366,703.2,11.76,3.87,metal,170
169.9,3.91,1.0,-0.9732,0.551,523.85,0.0392,787.04,1133.22,599.94,477.73,48609.3,1.855,4328.4,21.361,9861354.0,0.6402,703.2,11.85,3.91,metal,170
169.8,4.1,1.0,-0.8279,0.5789,539.82,0.0625,823.08,1066.56,555.5,466.62,47387.1,1.886,4729.2,19.59,10112966.0,0.6643,703.2,12.26,4.1,metal,170
169.9,3.9,1.0,-1.015,0.5368,524.21,0.0392,788.33,1133.22,611.05,466.62,48731.8,1.843,4310.7,21.71,9780341.0,0.6366,351.6,11.83,3.9,metal,170
169.8,3.9,1.0,-0.9622,0.5617,516.63,0.0385,787.47,1155.44,622.16,477.73,48761.0,1.863,4583.3,21.113,9618869.0,0.6481,703.2,11.82,3.9,metal,170
169.8,3.99,1.0,-0.8959,0.5727,521.6,0.0588,801.73,1133.22,611.05,477.73,48276.2,1.895,4544.9,20.357,9738063.0,0.6517,703.2,12.03,3.99,metal,170
169.9,4.03,1.0,-0.8882,0.5426,529.29,0.0612,811.13,1088.78,566.61,477.73,47333.9,1.883,4803.7,19.987,9647289.0,0.6581,703.2,12.1,4.03,metal,170
169.8,3.81,1.0,-1.0448,0.5717,500.37,0.036,759.56,1233.21,611.05,577.72,50021.1,1.882,4299.0,21.848,9414033.0,0.6308,351.6,11.61,3.81,metal,170
169.8,3.94,1.0,-0.8659,0.6269,505.09,0.0364,795.46,1222.1,611.05,566.61,50312.8,1.935,4440.2,20.92,9356758.0,0.6439,351.6,11.92,3.94,metal,170
169.8,3.89,1.0,-0.8443,0.6729,496.14,0.0348,771.61,1277.65,599.94,622.16,51382.8,1.94,4569.4,20.588,9273888.0,0.6518,351.6,11.79,3.89,metal,170
169.8,3.91,1.0,-0.8223,0.666,499.62,0.0354,788.94,1255.43,555.5,655.49,51204.2,1.938,4686.4,20.753,9144593.0,0.6548,351.6,11.84,3.91,metal,170
169.8,3.97,1.0,-0.6876,0.7246,502.62,0.0354,796.47,1255.43,555.5,655.49,51542.2,1.965,4731.1,19.96,9243498.0,0.6634,351.6,11.98,3.97,metal,170
169.8,4.02,1.0,-0.6376,0.747,500.33,0.0348,811.47,1277.65,555.5,677.71,52086.7,1.999,4665.3,19.554,9283654.0,0.6692,351.6,12.09,4.02,metal,170
169.8,3.6,1.0,-0.8194,0.7469,470.46,0.0156,726.68,1422.08,599.94,755.48,54150.8,1.896,3613.3,22.589,8657735.0,0.616,351.6,11.12,3.6,metal,170
169.8,3.74,1.0,-0.6846,0.7824,478.64,0.032,746.84,1388.75,566.61,766.59,53975.2,1.942,4288.2,20.671,8684059.0,0.6513,351.6,11.46,3.74,metal,170
169.8,3.8,1.0,-0.6076,0.7865,482.52,0.0336,761.4,1322.09,555.5,722.15,52179.1,1.955,4467.6,19.921,8512115.0,0.6606,351.6,11.59,3.8,metal,170
169.8,3.95,1.0,-0.5183,0.8237,494.0,0.0336,803.28,1322.09,555.5,722.15,53293.0,1.983,4859.9,19.228,9164987.0,0.6718,351.6,11.93,3.95,metal,170
170.2,3.68,1.0,-0.7014,0.8016,470.88,0.015,744.55,1477.63,611.05,722.15,56168.2,1.937,4335.0,20.79,8857979.0,0.6512,351.6,11.32,3.68,metal,170
170.6,3.67,1.0,-0.8918,0.7359,473.81,0.015,736.45,1477.63,599.94,733.26,56541.5,1.914,3844.6,22.181,8837707.0,0.6224,351.6,11.29,3.67,metal,170
171.0,3.65,1.0,-0.8838,0.7314,469.25,0.0154,721.9,1444.3,555.5,744.37,54705.4,1.918,4102.7,20.829,8412811.0,0.6456,351.6,11.25,3.65,metal,170
171.4,3.89,1.0,-0.8464,0.6996,494.5,0.0333,781.29,1333.2,555.5,644.38,53467.7,1.934,4524.0,19.267,9234636.0,0.6667,351.6,11.8,3.89,metal,170
171.1,3.8,1.0,-0.7866,0.7751,475.7,0.0153,750.27,1455.41,555.5,844.36,55477.8,1.952,4534.8,19.442,8930886.0,0.6643,351.6,11.59,3.8,metal,170
171.1,3.83,1.0,-1.3151,-0.0586,585.08,0.0241,756.1,922.13,566.61,211.09,45421.6,1.591,4119.4,23.18,9976477.0,0.6172,351.6,11.66,3.83,metal,170
171.1,3.98,1.0,-1.1777,0.0167,590.29,0.0482,794.66,922.13,555.5,222.2,45841.2,1.639,4597.2,21.928,10250775.0,0.6407,351.6,12.01,3.98,metal,170
171.1,3.58,1.0,-1.3588,-0.0799,565.66,0.023,706.23,966.57,522.17,211.09,45746.2,1.531,3669.7,25.173,9642003.0,0.5856,351.6,11.07,3.58,metal,170
171.1,3.8,1.0,-1.1835,0.546,499.13,0.0165,740.64,1344.31,477.73,733.26,53644.1,1.837,4052.0,22.081,10002207.0,0.6216,351.6,11.6,3.8,metal,170
171.1,3.93,1.0,-1.1998,0.4171,526.4,0.0374,762.53,1188.77,466.62,499.95,50669.6,1.801,4161.9,21.656,10512803.0,0.629,351.6,11.89,3.93,metal,170
170.7,3.85,1.0,-1.3175,0.4027,528.23,0.0179,765.32,1244.32,533.28,566.61,53098.0,1.754,3971.7,24.498,10908088.0,0.5915,351.6,11.71,3.85,metal,170
170.4,3.96,1.0,-1.2614,0.3517,547.96,0.0396,765.26,1122.11,499.95,488.84,50462.2,1.734,4575.0,22.787,10889852.0,0.6276,351.6,11.95,3.96,metal,170
170.5,3.93,1.0,-1.2486,0.3582,534.17,0.0385,778.58,1155.44,544.39,477.73,50555.1,1.771,4059.7,24.138,10543393.0,0.6042,351.6,11.88,3.93,metal,170
170.1,3.63,1.0,-1.3252,0.3324,530.95,0.0192,709.51,1155.44,522.17,411.07,50341.0,1.647,3053.8,27.33,10420054.0,0.5332,351.6,11.19,3.63,metal,170
170.1,3.8,1.0,-1.2466,0.3568,535.92,0.0198,742.82,1122.11,522.17,455.51,49454.1,1.711,4063.5,24.532,10335300.0,0.5961,703.2,11.59,3.8,metal,170
170.1,3.66,1.0,-1.2704,0.3582,523.63,0.0196,725.26,1133.22,533.28,455.51,48935.0,1.693,3334.8,26.516,9872105.0,0.554,351.6,11.28,3.66,metal,170
169.9,3.6,1.0,-1.2365,0.3753,518.8,0.0194,715.97,1144.33,566.61,422.18,49118.7,1.68,3486.6,26.543,9567174.0,0.5583,351.6,11.13,3.6,metal,170
169.9,3.62,1.0,-1.1904,0.4171,517.67,0.0194,716.53,1144.33,522.17,466.62,49074.5,1.69,3811.8,25.826,9454422.0,0.5734,351.6,11.18,3.62,metal,170
170.0,3.64,1.0,-1.1256,0.4363,511.18,0.0194,728.97,1144.33,533.28,466.62,48513.6,1.717,3622.3,25.523,9216747.0,0.5805,351.6,11.22,3.64,metal,170
170.0,3.82,1.0,-1.0454,0.4659,521.27,0.0396,746.49,1122.11,533.28,444.4,48542.1,1.762,4126.7,23.833,9436109.0,0.6108,703.2,11.64,3.82,metal,170
170.2,3.98,1.0,-0.8992,0.5059,529.34,0.04,775.88,1111.0,533.28,444.4,48705.3,1.804,4848.6,22.004,9935924.0,0.6411,351.6,12.0,3.98,metal,170
170.3,3.94,1.0,-1.0113,0.4613,532.13,0.04,761.94,1111.0,544.39,433.29,49078.3,1.778,4464.3,23.007,9957190.0,0.6262,351.6,11.92,3.94,metal,170
170.1,3.71,1.0,-1.187,0.4,520.69,0.0198,725.99,1122.11,555.5,499.95,48501.8,1.71,3455.4,25.734,9524526.0,0.5739,351.6,11.39,3.71,metal,170
170.1,3.73,1.0,-1.1984,0.3675,528.79,0.0396,735.53,1122.11,533.28,433.29,49098.7,1.69,3678.4,25.964,9934166.0,0.5709,703.2,11.43,3.73,metal,170
170.1,3.87,1.0,-1.1384,0.351,541.94,0.0211,773.66,1055.45,533.28,377.74,47736.9,1.716,3891.4,24.707,9860444.0,0.5938,703.2,11.76,3.87,metal,170
169.9,3.76,1.0,-1.2141,0.3884,519.65,0.0196,737.08,1133.22,544.39,455.51,48629.7,1.737,3392.9,26.262,9538586.0,0.5629,703.2,11.5,3.76,metal,170
170.2,3.7,1.0,-1.1717,0.4296,511.87,0.0194,728.65,1144.33,544.39,455.51,48457.3,1.734,3326.9,25.968,9202498.0,0.5622,351.6,11.36,3.7,metal,170
170.1,3.86,1.0,-1.0342,0.506,514.11,0.0194,769.16,1144.33,544.39,477.73,48635.7,1.801,3864.3,23.74,9307636.0,0.6045,351.6,11.73,3.86,metal,170
170.2,3.87,1.0,-1.0741,0.5629,506.22,0.0179,750.37,1244.32,555.5,555.5,51525.9,1.835,3936.4,24.87,9627845.0,0.5839,351.6,11.76,3.87,metal,170
170.2,3.85,1.0,-0.9916,0.5905,506.13,0.0354,747.31,1255.43,544.39,577.72,52011.5,1.818,4027.5,24.1,9701860.0,0.6046,351.6,11.7,3.85,metal,170
170.2,3.95,1.0,-0.8845,0.5903,514.82,0.0194,763.93,1144.33,544.39,477.73,48823.2,1.832,4521.1,22.214,9253465.0,0.6389,351.6,11.94,3.95,metal,170
170.2,3.99,1.0,-0.8232,0.6992,497.15,0.0357,759.91,1244.32,611.05,577.72,50902.2,1.908,4260.8,22.558,9115386.0,0.6289,351.6,12.03,3.99,metal,170
170.2,3.68,1.0,-0.8614,0.6994,474.69,0.0331,703.98,1344.31,611.05,655.49,52128.1,1.83,3471.4,24.643,8595041.0,0.5828,351.6,11.31,3.68,metal,170
170.5,3.73,1.0,-0.8758,0.7064,477.42,0.0163,719.1,1366.53,611.05,599.94,53052.1,1.837,3678.9,24.187,8910604.0,0.5869,351.6,11.44,3.73,metal,170
170.8,3.88,1.0,-0.8541,0.7044,479.02,0.0328,745.27,1355.42,611.05,599.94,52762.6,1.894,3940.4,23.37,8979089.0,0.6067,351.6,11.78,3.88,metal,170
171.0,3.78,1.0,-0.9969,0.648,480.24,0.0167,720.71,1333.2,566.61,611.05,52101.3,1.834,3853.8,23.92,8784024.0,0.5933,351.6,11.55,3.78,metal,170
171.2,3.95,1.0,-0.8104,0.7389,478.6,0.0331,745.71,1344.31,599.94,599.94,52183.7,1.927,4433.2,21.84,8965311.0,0.6329,351.6,11.94,3.95,metal,170
171.2,3.89,1.0,-0.9156,0.7058,471.2,0.0164,736.89,1355.42,622.16,599.94,51689.1,1.922,4034.1,22.949,8779377.0,0.6119,351.6,11.8,3.89,metal,170
171.1,3.89,1.0,-0.9663,0.694,476.96,0.0165,728.87,1344.31,599.94,599.94,51697.8,1.896,4046.3,22.745,9086401.0,0.6116,351.6,11.81,3.89,metal,170
171.1,4.13,1.0,-0.853,0.7167,490.09,0.0345,782.28,1288.76,555.5,599.94,51095.4,1.955,4147.2,21.211,9290157.0,0.6335,351.6,12.33,4.13,metal,170
171.2,3.95,1.0,-0.9767,0.6749,482.31,0.0333,739.9,1333.2,599.94,588.83,51822.5,1.891,3715.8,23.179,9245414.0,0.6015,351.6,11.94,3.95,metal,170
171.1,3.94,1.0,-0.9013,0.7535,478.17,0.0308,731.1,1444.3,599.94,699.93,55077.6,1.89,3384.4,23.831,9641830.0,0.5851,351.6,11.9,3.94,metal,170
171.1,4.14,1.0,-0.911,0.6975,502.33,0.0172,768.19,1288.76,544.39,599.94,52556.4,1.886,3966.4,22.028,9693712.0,0.6191,351.6,12.35,4.14,metal,170
171.1,4.28,1.0,-0.7321,0.7639,499.1,0.0345,800.63,1288.76,544.39,599.94,52268.5,1.95,4389.3,20.47,9518399.0,0.6427,351.6,12.62,4.28,metal,170
171.0,4.06,1.0,-0.913,0.6966,492.85,0.0167,751.5,1333.2,599.94,588.83,53371.0,1.866,3651.6,22.964,9585079.0,0.604,351.6,12.16,4.06,metal,170
170.7,3.84,1.0,-0.9457,0.6927,486.0,0.0164,714.04,1355.42,622.16,577.72,53424.1,1.79,3236.2,24.452,9419467.0,0.5773,351.6,11.69,3.84,metal,170
170.6,4.02,1.0,-0.9511,0.6792,490.66,0.0167,734.94,1333.2,588.83,611.05,53108.3,1.857,3609.3,23.767,9593379.0,0.599,351.6,12.09,4.02,metal,170
170.5,3.97,1.0,-0.9682,0.6688,489.36,0.0165,726.93,1344.31,622.16,633.27,53173.2,1.837,3303.7,24.493,9622841.0,0.5799,351.6,11.98,3.97,metal,170
170.2,4.1,1.0,-0.8434,0.6911,492.21,0.0339,756.27,1310.98,622.16,633.27,52295.0,1.89,4199.9,22.343,9561370.0,0.6284,351.6,12.25,4.1,metal,170
