distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
99.8,32.54,1.0,-0.9579,0.3393,2350.99,0.0548,3416.67,811.03,488.84,288.86,160618.2,1.772,5483.1,20.997,214081360.0,0.6699,351.6,30.25,32.54,cardboard,100
99.6,31.84,1.0,-1.0966,0.2757,2349.55,0.0548,3346.39,811.03,477.73,288.86,160776.6,1.736,4904.9,22.014,213455104.0,0.6472,351.6,30.06,31.84,cardboard,100
99.3,29.75,1.0,-1.196,0.2224,2332.54,0.0541,3099.96,822.14,455.51,299.97,161388.9,1.633,3999.8,22.807,213468640.0,0.6213,351.6,29.47,29.75,cardboard,100
99.3,30.64,1.0,-1.1451,0.2451,2331.03,0.0541,3200.75,822.14,466.62,299.97,161352.6,1.683,4800.0,22.384,213141216.0,0.6429,351.6,29.73,30.64,cardboard,100
99.6,30.99,1.0,-1.1339,0.2602,2343.46,0.1081,3288.11,822.14,477.73,233.31,162036.5,1.692,5165.5,21.955,215988304.0,0.6536,351.6,29.83,30.99,cardboard,100
99.6,31.09,1.0,-1.1466,0.2327,2346.06,0.0541,3272.52,822.14,466.62,299.97,162280.1,1.698,3961.7,23.04,216511072.0,0.6196,351.6,29.85,31.09,cardboard,100
99.6,31.82,1.0,-1.0567,0.2628,2345.25,0.1096,3355.84,811.03,477.73,288.86,160560.5,1.747,4817.1,22.08,212556224.0,0.6511,351.6,30.05,31.82,cardboard,100
99.6,30.27,1.0,-1.1374,0.2437,2336.3,0.0541,3207.08,822.14,455.51,299.97,161623.7,1.674,4798.5,22.142,215141728.0,0.6458,351.6,29.62,30.27,cardboard,100
99.6,29.73,1.0,-1.1327,0.2771,2356.59,0.0541,3115.87,822.14,455.51,222.2,162712.1,1.632,4691.3,21.538,219056736.0,0.6541,351.6,29.46,29.73,cardboard,100
99.7,30.02,1.0,-1.0806,0.3117,2348.0,0.0811,3164.98,822.14,455.51,288.86,161938.7,1.656,5488.7,20.853,217546256.0,0.6755,351.6,29.55,30.02,cardboard,100
100.0,30.3,1.0,-1.0534,0.3496,2355.49,0.0541,3180.3,822.14,455.51,222.2,162334.5,1.666,5650.3,20.296,219351520.0,0.6837,351.6,29.63,30.3,cardboard,100
99.9,30.96,1.0,-1.0105,0.3445,2348.65,0.08,3381.96,833.25,455.51,311.08,163414.4,1.707,4791.0,20.661,221150992.0,0.6687,351.6,29.82,30.96,cardboard,100
99.9,30.3,1.0,-1.0982,0.3073,2349.86,0.0533,3258.27,833.25,455.51,233.31,163804.3,1.672,5158.3,21.249,220401184.0,0.6638,351.6,29.63,30.3,cardboard,100
100.3,30.07,1.0,-1.1451,0.2946,2344.54,0.0789,3265.67,844.36,466.62,233.31,165151.1,1.664,4862.5,21.837,222311024.0,0.6503,351.6,29.56,30.07,cardboard,100
100.3,30.82,1.0,-1.1108,0.3162,2369.34,0.0541,3216.44,822.14,455.51,222.2,163413.5,1.689,5008.3,21.221,221490544.0,0.6587,351.6,29.78,30.82,cardboard,100
100.4,29.49,1.0,-1.1066,0.3401,2284.87,0.1013,3089.76,877.69,511.06,288.86,166410.6,1.679,5212.8,21.651,213428192.0,0.6593,351.6,29.39,29.49,cardboard,100
100.4,30.38,1.0,-1.103,0.3146,2341.97,0.1067,3220.6,833.25,466.62,233.31,163502.3,1.689,5305.4,21.278,217386912.0,0.6635,351.6,29.65,30.38,cardboard,100
100.3,29.96,1.0,-1.1376,0.2781,2340.87,0.0541,3139.66,822.14,455.51,222.2,161960.3,1.668,4775.8,21.527,214752608.0,0.6565,351.6,29.53,29.96,cardboard,100
100.3,29.07,1.0,-1.1074,0.3212,2257.96,0.1013,3063.55,877.69,499.95,222.2,164784.8,1.68,5305.2,21.462,207337392.0,0.6676,351.6,29.27,29.07,cardboard,100
100.5,30.67,1.0,-1.0777,0.317,2316.43,0.1067,3288.62,833.25,455.51,233.31,161884.2,1.722,5477.4,20.949,211552832.0,0.6751,351.6,29.73,30.67,cardboard,100
100.5,32.12,1.0,-1.0037,0.3479,2338.79,0.1081,3456.5,822.14,455.51,233.31,161607.2,1.779,5525.1,20.464,214223632.0,0.6779,351.6,30.13,32.12,cardboard,100
100.4,31.11,1.0,-1.0485,0.3234,2336.34,0.1081,3343.73,822.14,455.51,233.31,161464.1,1.721,5515.3,20.896,213668288.0,0.6732,351.6,29.86,31.11,cardboard,100
100.4,31.74,1.0,-1.1109,0.2839,2329.47,0.1067,3460.31,833.25,499.95,233.31,162659.1,1.759,5298.6,21.616,214413792.0,0.6557,351.6,30.03,31.74,cardboard,100
100.4,30.22,1.0,-1.2034,0.2184,2312.91,0.0533,3215.42,833.25,455.51,233.31,161883.0,1.686,4219.8,22.739,210247440.0,0.6298,351.6,29.61,30.22,cardboard,100
100.4,30.33,1.0,-1.1347,0.2462,2306.83,0.08,3257.44,833.25,499.95,233.31,161565.9,1.699,5061.1,22.196,208701632.0,0.6486,351.6,29.64,30.33,cardboard,100
100.4,31.35,1.0,-1.113,0.2526,2309.85,0.08,3416.16,833.25,499.95,244.42,161645.5,1.755,5436.4,21.737,209280688.0,0.6586,351.6,29.93,31.35,cardboard,100
100.4,31.48,1.0,-1.1623,0.2467,2327.49,0.08,3401.28,833.25,566.61,233.31,162689.2,1.75,4731.2,22.08,212952848.0,0.6434,351.6,29.96,31.48,cardboard,100
100.4,30.75,1.0,-1.1353,0.2524,2346.27,0.0811,3341.7,822.14,488.84,233.31,162171.7,1.698,5200.0,21.797,215355136.0,0.6536,351.6,29.76,30.75,cardboard,100
100.4,31.71,1.0,-1.0938,0.3055,2360.09,0.137,3309.09,811.03,488.84,222.2,161312.7,1.742,5669.1,21.005,214880304.0,0.6715,351.6,30.02,31.71,cardboard,100
100.4,31.91,1.0,-1.0896,0.3041,2343.91,0.1081,3481.83,822.14,555.5,233.31,161749.0,1.763,5155.3,20.907,216096048.0,0.666,351.6,30.08,31.91,cardboard,100
100.1,30.52,1.0,-1.1112,0.2798,2345.27,0.1081,3312.64,822.14,444.4,299.97,161921.2,1.685,5276.8,21.148,215926624.0,0.668,351.6,29.69,30.52,cardboard,100
100.1,31.64,1.0,-1.0912,0.3154,2365.42,0.1096,3314.21,811.03,488.84,233.31,161496.1,1.731,5758.5,20.735,215977552.0,0.6761,351.6,30.01,31.64,cardboard,100
100.1,31.89,1.0,-1.1144,0.2972,2352.48,0.1081,3468.25,822.14,488.84,233.31,162167.5,1.753,5124.3,20.861,218026752.0,0.6654,351.6,30.07,31.89,cardboard,100
99.8,31.18,1.0,-1.083,0.3262,2372.4,0.1096,3275.66,811.03,477.73,288.86,161721.0,1.703,5518.2,20.698,218532208.0,0.6754,351.6,29.88,31.18,cardboard,100
109.9,24.73,1.0,-1.097,0.0822,1908.78,0.0533,2598.17,833.25,555.5,233.31,134993.8,1.667,5017.9,23.377,137128784.0,0.6323,351.6,27.87,24.73,cardboard,110
109.9,24.88,1.0,-1.0419,0.1179,1906.82,0.0533,2644.9,833.25,555.5,233.31,134729.2,1.685,5117.8,22.817,136753136.0,0.6425,351.6,27.92,24.88,cardboard,110
109.9,25.41,1.0,-1.0318,0.1269,1915.02,0.0541,2695.52,822.14,555.5,222.2,133878.2,1.717,5052.7,22.354,136307872.0,0.6504,351.6,28.1,25.41,cardboard,110
109.9,25.74,1.0,-0.9834,0.198,1919.43,0.0811,2709.36,822.14,555.5,233.31,133952.5,1.74,5663.0,21.901,137242336.0,0.6609,351.6,28.21,25.74,cardboard,110
109.9,25.47,1.0,-0.9307,0.2166,1912.16,0.0811,2703.82,822.14,555.5,233.31,133449.9,1.727,5722.6,21.35,136127584.0,0.6729,351.6,28.12,25.47,cardboard,110
109.9,26.26,1.0,-0.9082,0.2224,1915.37,0.0811,2791.85,822.14,555.5,233.31,133606.6,1.777,5512.3,21.235,136666384.0,0.6714,351.6,28.39,26.26,cardboard,110
109.9,25.45,1.0,-0.9894,0.1906,1917.02,0.0541,2682.63,822.14,555.5,233.31,133809.4,1.72,5828.9,21.722,136858192.0,0.6671,351.6,28.11,25.45,cardboard,110
109.9,25.06,1.0,-0.9648,0.1967,1912.7,0.0541,2668.79,822.14,555.5,233.31,133381.6,1.696,5776.0,21.281,136556096.0,0.6748,351.6,27.98,25.06,cardboard,110
109.9,24.37,1.0,-1.0751,0.1055,1901.23,0.0533,2540.62,833.25,555.5,233.31,134385.5,1.658,4541.4,22.95,135802528.0,0.6379,351.6,27.74,24.37,cardboard,110
109.9,24.87,1.0,-1.0557,0.1825,1865.58,0.0513,2631.21,866.58,599.94,233.31,136008.4,1.727,5281.7,22.584,133706784.0,0.6524,351.6,27.91,24.87,cardboard,110
110.2,24.25,1.0,-1.067,0.1619,1862.16,0.0513,2536.78,866.58,588.83,166.65,135769.9,1.688,5404.5,22.333,133452136.0,0.6594,351.6,27.69,24.25,cardboard,110
110.2,25.04,1.0,-1.0089,0.159,1910.75,0.0541,2620.0,822.14,555.5,233.31,133484.3,1.701,5136.1,21.984,135439520.0,0.659,351.6,27.97,25.04,cardboard,110
110.2,23.89,1.0,-1.1289,0.1376,1854.46,0.0506,2491.6,877.69,588.83,244.42,136770.5,1.675,5425.2,22.609,133103680.0,0.6572,351.6,27.57,23.89,cardboard,110
110.2,24.77,1.0,-1.0274,0.1367,1904.26,0.0533,2630.9,833.25,555.5,244.42,134448.7,1.688,5714.0,21.995,136598496.0,0.6646,351.6,27.88,24.77,cardboard,110
109.9,25.36,1.0,-1.0585,0.1224,1923.26,0.0541,2677.76,822.14,544.39,233.31,134414.0,1.705,5085.0,22.508,138191424.0,0.6478,351.6,28.08,25.36,cardboard,110
109.9,25.65,1.0,-1.0105,0.1671,1897.4,0.0533,2717.88,833.25,566.61,244.42,134030.8,1.742,5707.7,22.362,135298736.0,0.655,351.6,28.18,25.65,cardboard,110
109.9,26.41,1.0,-0.9479,0.2215,1932.72,0.0822,2724.8,811.03,544.39,233.31,133359.8,1.756,5923.5,21.8,138453776.0,0.6616,351.6,28.43,26.41,cardboard,110
109.9,27.02,1.0,-0.9129,0.2213,1921.75,0.0811,2904.47,822.14,555.5,244.42,133915.0,1.805,5716.6,21.418,139010112.0,0.6651,351.6,28.63,27.02,cardboard,110
109.9,26.98,1.0,-0.9046,0.2622,1941.91,0.0822,2813.01,811.03,555.5,233.31,133729.0,1.786,6064.0,21.44,139880592.0,0.6673,351.6,28.62,26.98,cardboard,110
109.9,27.44,1.0,-0.8338,0.2991,1949.62,0.0822,2878.33,811.03,544.39,233.31,134089.7,1.811,6216.0,20.997,141617584.0,0.6736,351.6,28.77,27.44,cardboard,110
109.9,27.83,1.0,-0.8129,0.3031,1949.07,0.0822,2920.92,811.03,555.5,233.31,134002.4,1.837,5983.6,20.73,141549072.0,0.6751,351.6,28.89,27.83,cardboard,110
109.9,25.98,1.0,-0.9953,0.1605,1914.51,0.0541,2756.5,822.14,544.39,244.42,133722.5,1.749,5822.9,21.794,137257824.0,0.6637,351.6,28.29,25.98,cardboard,110
109.9,23.99,1.0,-1.1654,0.0917,1863.79,0.0513,2519.74,866.58,499.95,277.75,136133.4,1.661,5450.2,22.911,135670208.0,0.6435,351.6,27.6,23.99,cardboard,110
109.9,24.32,1.0,-1.1796,0.0737,1882.24,0.0519,2550.77,855.47,555.5,255.53,136053.5,1.667,4608.5,23.542,136482928.0,0.6248,351.6,27.72,24.32,cardboard,110
109.9,23.17,1.0,-1.2727,0.0982,1816.21,0.0482,2490.26,922.13,555.5,266.64,139738.8,1.648,5052.9,23.815,133200872.0,0.6321,351.6,27.3,23.17,cardboard,110
109.8,23.25,1.0,-1.2971,0.0813,1826.68,0.0482,2468.23,922.13,555.5,277.75,140612.4,1.646,4870.5,24.718,134976192.0,0.6123,351.6,27.33,23.25,cardboard,110
109.8,23.58,1.0,-1.211,0.0383,1870.81,0.0506,2492.09,877.69,555.5,277.75,138237.6,1.632,4515.8,23.772,137250608.0,0.6257,351.6,27.45,23.58,cardboard,110
109.7,23.71,1.0,-1.2246,0.0874,1827.82,0.0482,2550.62,922.13,599.94,277.75,140766.8,1.683,5204.4,23.384,134550768.0,0.6445,351.6,27.5,23.71,cardboard,110
109.7,24.3,1.0,-1.097,0.0946,1888.01,0.0513,2554.94,866.58,544.39,277.75,138094.2,1.669,5473.2,22.287,138834560.0,0.6611,351.6,27.71,24.3,cardboard,110
109.7,25.5,1.0,-1.0071,0.1472,1906.11,0.0513,2685.15,866.58,544.39,277.75,139148.8,1.732,5195.0,21.832,142274496.0,0.6631,351.6,28.13,25.5,cardboard,110
109.9,24.88,1.0,-1.0256,0.1371,1901.67,0.0513,2603.24,866.58,544.39,222.2,138873.6,1.693,5778.7,21.731,141501056.0,0.6709,351.6,27.92,24.88,cardboard,110
109.9,25.06,1.0,-1.068,0.1331,1882.01,0.0506,2630.48,877.69,555.5,288.86,138862.9,1.721,5757.9,22.014,139870720.0,0.6655,351.6,27.98,25.06,cardboard,110
109.9,24.01,1.0,-1.2171,0.0639,1868.47,0.0506,2513.92,877.69,555.5,277.75,137868.4,1.659,4789.5,23.175,137928464.0,0.6365,351.6,27.61,24.01,cardboard,110
109.9,23.82,1.0,-1.2052,0.1586,1829.67,0.0482,2523.18,922.13,555.5,277.75,140430.9,1.683,5207.3,23.536,136584496.0,0.6331,351.6,27.54,23.82,cardboard,110
109.7,24.25,1.0,-1.1913,0.0985,1867.64,0.0506,2553.77,877.69,555.5,277.75,137933.8,1.679,5158.1,23.499,137878656.0,0.6341,351.6,27.7,24.25,cardboard,110
109.7,24.26,1.0,-1.1411,0.0997,1868.84,0.0506,2542.44,877.69,555.5,277.75,137925.6,1.674,4850.6,23.03,137988672.0,0.6396,351.6,27.7,24.26,cardboard,110
109.7,24.05,1.0,-1.1583,0.1887,1825.33,0.0238,2590.51,933.24,555.5,288.86,141307.8,1.696,5436.4,22.923,138308288.0,0.644,351.6,27.62,24.05,cardboard,110
109.6,25.0,1.0,-1.1279,0.1338,1885.92,0.0506,2591.47,877.69,555.5,288.86,139061.2,1.704,5420.5,22.512,141072160.0,0.6533,351.6,27.96,25.0,cardboard,110
109.7,24.23,1.0,-1.1403,0.0763,1927.23,0.0526,2511.89,844.36,555.5,244.42,137635.9,1.615,5036.5,22.872,141759520.0,0.643,351.6,27.69,24.23,cardboard,110
109.7,24.13,1.0,-1.2355,0.0882,1890.65,0.05,2503.94,888.8,533.28,277.75,140882.7,1.64,4889.7,23.884,142999280.0,0.6253,351.6,27.65,24.13,cardboard,110
109.8,25.08,1.0,-1.1427,0.0838,1936.44,0.0263,2633.94,844.36,555.5,244.42,138298.9,1.665,5016.5,23.28,143040560.0,0.6375,351.6,27.99,25.08,cardboard,110
109.9,24.69,1.0,-1.201,0.0618,1918.25,0.0519,2571.02,855.47,555.5,244.42,138599.3,1.654,4063.6,24.612,141608496.0,0.604,351.6,27.85,24.69,cardboard,110
109.9,24.65,1.0,-1.2366,0.0686,1921.15,0.026,2555.79,855.47,533.28,244.42,138893.0,1.65,4419.2,24.877,142061264.0,0.6032,351.6,27.84,24.65,cardboard,110
109.9,24.22,1.0,-1.2276,0.054,1915.16,0.0519,2511.54,855.47,533.28,233.31,138516.5,1.625,4484.7,24.326,141310336.0,0.6146,351.6,27.68,24.22,cardboard,110
109.9,24.86,1.0,-1.1648,0.0465,1913.89,0.0526,2613.37,844.36,566.61,233.31,137027.4,1.667,4721.3,23.263,139780512.0,0.6369,351.6,27.91,24.86,cardboard,110
109.9,25.08,1.0,-1.151,0.0632,1893.19,0.0526,2595.15,844.36,577.72,233.31,135744.1,1.701,5418.0,23.247,135470880.0,0.6423,351.6,27.99,25.08,cardboard,110
109.9,25.73,1.0,-1.098,0.0824,1908.93,0.08,2726.0,833.25,566.61,244.42,135194.5,1.733,5400.3,22.944,136969744.0,0.644,351.6,28.21,25.73,cardboard,110
109.9,25.16,1.0,-1.1393,0.0667,1911.19,0.08,2648.16,833.25,566.61,233.31,135404.6,1.699,4862.8,23.255,137056864.0,0.6365,351.6,28.02,25.16,cardboard,110
109.9,25.37,1.0,-1.0906,0.1188,1906.45,0.08,2678.73,833.25,566.61,233.31,135005.1,1.726,5461.3,23.006,136334944.0,0.6418,351.6,28.08,25.37,cardboard,110
109.9,24.87,1.0,-1.0648,0.1028,1902.62,0.08,2623.82,833.25,566.61,233.31,134820.8,1.699,5446.2,22.547,135714000.0,0.6526,351.6,27.91,24.87,cardboard,110
109.9,24.06,1.0,-1.0982,0.0602,1886.45,0.0789,2577.94,844.36,566.61,233.31,135185.8,1.659,4850.5,22.789,135263664.0,0.6454,351.6,27.62,24.06,cardboard,110
109.9,24.0,1.0,-1.162,0.1143,1853.4,0.05,2578.65,888.8,566.61,233.31,138363.8,1.686,5440.0,22.852,135066880.0,0.6503,351.6,27.6,24.0,cardboard,110
109.9,24.68,1.0,-1.091,0.0998,1901.14,0.1053,2696.07,844.36,566.61,233.31,135979.9,1.69,5429.8,22.352,137901440.0,0.6564,351.6,27.85,24.68,cardboard,110
110.0,24.22,1.0,-1.1092,0.0935,1900.99,0.0789,2602.16,844.36,566.61,233.31,135985.1,1.657,5122.8,22.193,137708160.0,0.6577,351.6,27.68,24.22,cardboard,110
110.0,24.35,1.0,-1.1266,0.1355,1846.56,0.05,2659.08,888.8,611.05,233.31,137740.1,1.715,5683.6,22.28,134040656.0,0.6617,351.6,27.73,24.35,cardboard,110
110.0,24.55,1.0,-1.118,0.0794,1879.46,0.0789,2647.31,844.36,566.61,244.42,134677.8,1.698,5058.4,23.106,134150992.0,0.6429,351.6,27.8,24.55,cardboard,110
110.0,24.98,1.0,-1.0554,0.1111,1877.66,0.0789,2722.61,844.36,566.61,244.42,134375.8,1.729,5162.3,22.51,134157136.0,0.6506,351.6,27.95,24.98,cardboard,110
109.9,23.52,1.0,-1.2387,0.0675,1812.89,0.0494,2530.06,899.91,622.16,233.31,137011.7,1.687,4486.8,24.207,129059712.0,0.6207,351.6,27.43,23.52,cardboard,110
109.9,24.56,1.0,-1.1398,0.0605,1872.13,0.0526,2625.08,844.36,555.5,244.42,134180.1,1.701,4951.6,23.372,133248752.0,0.6342,351.6,27.8,24.56,cardboard,110
109.9,25.46,1.0,-1.053,0.1076,1884.36,0.08,2699.84,833.25,566.61,233.31,133415.6,1.747,4951.4,22.513,133029904.0,0.6463,351.6,28.12,25.46,cardboard,110
109.9,25.64,1.0,-1.0197,0.1673,1882.99,0.0533,2687.45,833.25,566.61,233.31,133263.6,1.76,5459.2,22.558,132891544.0,0.6495,351.6,28.18,25.64,cardboard,110
109.9,26.03,1.0,-0.9698,0.189,1887.96,0.0533,2771.07,833.25,566.61,244.42,133348.8,1.783,5571.7,22.065,134382736.0,0.6585,351.6,28.31,26.03,cardboard,110
109.9,26.29,1.0,-0.9493,0.2078,1904.84,0.0811,2790.35,822.14,555.5,233.31,133053.3,1.787,5334.4,21.839,136160480.0,0.6569,351.6,28.4,26.29,cardboard,110
109.9,26.22,1.0,-0.8975,0.2434,1888.92,0.0811,2808.58,822.14,555.5,244.42,131975.0,1.8,5953.1,21.636,133306976.0,0.6665,351.6,28.37,26.22,cardboard,110
109.9,26.35,1.0,-0.8772,0.2449,1888.07,0.0811,2860.17,822.14,555.5,244.42,131774.9,1.811,6010.3,21.307,133784248.0,0.6704,351.6,28.41,26.35,cardboard,110
109.9,26.42,1.0,-0.8639,0.2211,1888.92,0.0811,2841.94,822.14,566.61,233.31,131890.5,1.814,5645.0,21.457,132764048.0,0.665,351.6,28.44,26.42,cardboard,110
109.9,26.53,1.0,-0.8015,0.2795,1883.84,0.0811,2809.82,822.14,566.61,233.31,131577.8,1.827,6262.3,21.153,131469312.0,0.6745,351.6,28.48,26.53,cardboard,110
109.9,26.33,1.0,-0.803,0.2655,1880.81,0.0541,2790.54,822.14,566.61,233.31,131355.9,1.814,6118.5,21.04,131420328.0,0.678,351.6,28.41,26.33,cardboard,110
109.9,24.71,1.0,-1.0577,0.1001,1859.96,0.0533,2594.38,833.25,555.5,244.42,131865.1,1.718,4714.2,23.4,129127584.0,0.6315,351.6,27.86,24.71,cardboard,110
109.9,24.47,1.0,-1.113,0.1362,1829.55,0.0253,2571.61,877.69,599.94,244.42,135113.2,1.732,5147.3,23.45,129160296.0,0.6334,351.6,27.77,24.47,cardboard,110
110.2,22.69,1.0,-1.2521,0.1142,1775.73,0.0238,2438.35,933.24,555.5,222.2,138010.6,1.657,4859.7,24.388,129520496.0,0.6138,351.6,27.12,22.69,cardboard,110
110.2,23.03,1.0,-1.2664,0.1121,1787.89,0.0482,2438.82,922.13,555.5,266.64,137502.3,1.674,3989.3,25.084,129745512.0,0.5928,351.6,27.24,23.03,cardboard,110
110.2,22.55,1.0,-1.2917,0.1088,1790.06,0.0241,2407.74,922.13,555.5,266.64,137581.2,1.639,4575.4,24.811,130249136.0,0.6032,351.6,27.06,22.55,cardboard,110
110.1,22.63,1.0,-1.2981,0.1032,1797.26,0.0241,2392.41,922.13,555.5,277.75,138272.5,1.638,4534.6,25.237,131218576.0,0.5939,351.6,27.09,22.63,cardboard,110
109.8,22.33,1.0,-1.3121,0.1121,1802.33,0.0482,2351.53,922.13,555.5,211.09,138529.7,1.609,3631.3,26.077,131989048.0,0.5665,351.6,26.98,22.33,cardboard,110
109.8,22.79,1.0,-1.3195,0.0972,1791.01,0.0241,2407.9,922.13,555.5,266.64,137896.7,1.653,4145.1,25.943,129674800.0,0.5791,351.6,27.15,22.79,cardboard,110
109.8,23.49,1.0,-1.2617,0.1027,1804.9,0.0488,2491.98,911.02,611.05,255.53,137502.7,1.691,4526.0,25.009,131070304.0,0.6005,351.6,27.42,23.49,cardboard,110
109.9,22.65,1.0,-1.3215,0.0433,1796.29,0.0244,2405.73,911.02,599.94,244.42,137139.4,1.633,3502.5,26.18,129177872.0,0.5684,351.6,27.1,22.65,cardboard,110
109.9,22.61,1.0,-1.3321,0.0712,1783.05,0.0238,2412.3,933.24,599.94,266.64,138650.1,1.64,4054.0,25.886,130555832.0,0.5776,351.6,27.09,22.61,cardboard,110
109.9,22.59,1.0,-1.2933,0.0921,1771.16,0.0238,2412.38,933.24,555.5,277.75,137677.0,1.647,4445.6,25.101,128990256.0,0.5992,351.6,27.08,22.59,cardboard,110
109.9,23.38,1.0,-1.2698,0.0841,1788.06,0.0488,2465.53,911.02,611.05,255.53,136206.2,1.685,4135.5,24.855,128264976.0,0.5992,351.6,27.38,23.38,cardboard,110
109.9,23.94,1.0,-1.1987,0.1365,1795.78,0.0247,2487.67,899.91,599.94,255.53,135374.4,1.717,4934.1,24.164,128265256.0,0.6179,351.6,27.58,23.94,cardboard,110
109.9,24.5,1.0,-1.0927,0.1244,1859.64,0.0533,2559.66,833.25,555.5,244.42,131578.6,1.694,5320.2,23.313,129615240.0,0.6359,351.6,27.78,24.5,cardboard,110
109.9,25.16,1.0,-1.059,0.1483,1858.99,0.0533,2635.91,833.25,555.5,233.31,131410.4,1.739,5077.3,22.964,129892184.0,0.6382,351.6,28.01,25.16,cardboard,110
109.9,25.05,1.0,-1.1148,0.1341,1847.61,0.0526,2638.08,844.36,577.72,233.31,132193.3,1.747,5344.4,23.417,129477104.0,0.6336,351.6,27.98,25.05,cardboard,110
109.9,24.53,1.0,-1.1119,0.104,1835.0,0.0526,2588.95,844.36,566.61,233.31,131328.1,1.728,5170.9,23.176,127775760.0,0.6406,351.6,27.79,24.53,cardboard,110
109.9,24.96,1.0,-1.0521,0.128,1848.99,0.0533,2643.75,833.25,566.61,233.31,130836.7,1.749,5348.6,22.348,128090128.0,0.6562,351.6,27.94,24.96,cardboard,110
109.9,25.28,1.0,-0.9979,0.1875,1857.33,0.0533,2691.26,833.25,566.61,244.42,131266.5,1.766,5706.8,22.372,129076768.0,0.6557,351.6,28.06,25.28,cardboard,110
109.9,24.15,1.0,-1.0754,0.1235,1838.19,0.0526,2550.36,844.36,566.61,244.42,131449.6,1.702,5453.2,22.538,127870880.0,0.6537,351.6,27.66,24.15,cardboard,110
109.9,22.86,1.0,-1.2816,0.111,1754.3,0.0476,2395.79,933.24,599.94,277.75,136597.1,1.684,4045.1,24.998,126052984.0,0.6005,351.6,27.18,22.86,cardboard,110
109.9,23.37,1.0,-1.2547,0.1099,1754.93,0.0241,2429.39,922.13,599.94,288.86,135398.7,1.719,4856.3,24.184,124172176.0,0.6249,351.6,27.37,23.37,cardboard,110
109.9,24.28,1.0,-1.1433,0.1086,1802.97,0.0506,2533.04,877.69,599.94,244.42,133347.1,1.736,5252.9,23.699,125071008.0,0.6336,351.6,27.7,24.28,cardboard,110
109.9,24.08,1.0,-1.164,0.0672,1836.59,0.0526,2495.02,844.36,555.5,244.42,131692.0,1.689,4407.6,24.327,127658968.0,0.6114,351.6,27.63,24.08,cardboard,110
109.9,23.83,1.0,-1.2571,0.0826,1807.84,0.05,2472.53,888.8,611.05,244.42,135175.7,1.696,4633.8,25.187,128057592.0,0.6011,351.6,27.54,23.83,cardboard,110
109.9,24.59,1.0,-1.1881,0.0856,1842.0,0.0519,2553.52,855.47,566.61,244.42,133309.0,1.711,4856.4,24.335,130484256.0,0.6154,351.6,27.81,24.59,cardboard,110
109.9,24.8,1.0,-1.1636,0.1028,1860.96,0.0526,2598.1,844.36,566.61,244.42,133141.6,1.704,4631.4,23.896,132363184.0,0.6184,351.6,27.89,24.8,cardboard,110
109.9,24.79,1.0,-1.1861,0.1114,1850.52,0.026,2626.44,855.47,577.72,244.42,133819.2,1.714,5215.7,23.702,131619736.0,0.628,351.6,27.88,24.79,cardboard,110
109.9,24.2,1.0,-1.2181,0.0588,1839.26,0.0519,2530.11,855.47,566.61,244.42,133123.6,1.684,4647.5,24.27,129890736.0,0.6163,351.6,27.67,24.2,cardboard,110
109.9,24.72,1.0,-1.1385,0.0547,1861.61,0.0533,2587.09,833.25,555.5,244.42,131975.6,1.701,4924.0,23.123,130141704.0,0.6411,351.6,27.86,24.72,cardboard,110
109.9,24.25,1.0,-1.2028,0.0815,1824.34,0.0506,2521.09,877.69,599.94,244.42,134818.4,1.705,4819.8,24.32,129310976.0,0.6179,351.6,27.69,24.25,cardboard,110
109.9,23.36,1.0,-1.2034,0.0556,1819.01,0.0506,2400.79,877.69,555.5,277.75,134498.5,1.646,4742.0,23.805,130761136.0,0.6266,351.6,27.37,23.36,cardboard,110
109.9,24.2,1.0,-1.08,0.051,1854.69,0.0526,2519.79,844.36,555.5,244.42,132874.1,1.669,4909.1,22.83,130585736.0,0.6464,351.6,27.67,24.2,cardboard,110
109.9,24.77,1.0,-1.0133,0.1458,1870.5,0.0267,2544.33,833.25,555.5,233.31,132413.9,1.693,5472.6,22.447,130729480.0,0.6572,351.6,27.88,24.77,cardboard,110
109.9,25.05,1.0,-0.9499,0.1802,1868.47,0.0267,2612.05,833.25,566.61,233.31,132015.4,1.712,5592.8,21.785,130953048.0,0.667,351.6,27.98,25.05,cardboard,110
109.9,25.43,1.0,-1.0094,0.1577,1877.91,0.0811,2623.98,822.14,555.5,233.31,131348.1,1.727,5215.8,22.188,131409016.0,0.6548,351.6,28.11,25.43,cardboard,110
109.9,24.21,1.0,-1.1486,0.1288,1801.85,0.05,2540.31,888.8,599.94,244.42,134358.4,1.715,5310.9,23.12,127590320.0,0.6439,351.6,27.68,24.21,cardboard,110
109.9,24.81,1.0,-1.0338,0.1436,1872.98,0.0541,2551.76,822.14,555.5,233.31,131070.8,1.694,5609.7,22.139,131095720.0,0.6603,351.6,27.89,24.81,cardboard,110
109.9,24.64,1.0,-1.096,0.1192,1864.6,0.0533,2567.21,833.25,555.5,233.31,132009.7,1.695,4763.9,23.067,131207264.0,0.6388,351.6,27.83,24.64,cardboard,110
