r_cm,v_cms,temp,peak,snr,width_us,area,power_percent,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material
77.0,0.0,25.0,12208.13,60.84,555.5,280364.3,19.8,0.8145978079138029,3644.4737024808737,7.217100130039012,504.9796849684969,0.0458257569495557,3.432240000000001,2261.4951203296764,80,Cardboard
77.0,0.0,25.0,12208.13,60.84,555.5,280364.3,19.8,0.8145978079138029,3644.4737024808737,7.217100130039012,504.9796849684969,0.0458257569495557,3.432240000000001,2261.4951203296764,80,Cardboard
77.0,0.0,25.0,13121.31,65.42,555.5,283655.1,19.8,0.8145978079138029,3644.4737024808737,7.217100130039012,504.9796849684969,0.0458257569495557,3.432240000000001,2261.4951203296764,80,Cardboard
77.0,0.0,25.0,13121.31,65.42,555.5,283655.1,19.8,0.8145978079138029,3644.4737024808737,7.217100130039012,504.9796849684969,0.0458257569495557,3.432240000000001,2261.4951203296764,80,Cardboard
77.0,0.0,25.0,13121.31,65.42,555.5,283655.1,19.8,0.8145978079138029,3644.4737024808737,7.217100130039012,504.9796849684969,0.0458257569495557,3.432240000000001,2261.4951203296764,80,Cardboard
85.9,-0.44,25.0,5789.27,29.04,766.59,203678.2,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,-0.44,25.0,5789.27,29.04,766.59,203678.2,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5872.2,29.44,766.59,204957.3,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,0.44,25.0,5816.25,29.17,766.59,202826.5,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,0.44,25.0,5816.25,29.17,766.59,202826.5,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,0.44,25.0,5816.25,29.17,766.59,202826.5,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,0.44,25.0,5816.25,29.17,766.59,202826.5,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.9,0.44,25.0,5816.25,29.17,766.59,202826.5,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5913.0,29.67,766.59,207926.4,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5913.0,29.67,766.59,207926.4,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5913.0,29.67,766.59,207926.4,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5913.0,29.67,766.59,207926.4,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,-0.44,25.0,5913.0,29.67,766.59,207926.4,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,0.0,25.0,6656.71,33.42,633.27,201485.8,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
85.8,0.0,25.0,6656.71,33.42,633.27,201485.8,19.8,0.3470411398845625,2384.721143195183,8.775590355511778,272.549369696695,0.0476969600708513,1.5103860000000005,2153.421575835766,90,Cardboard
97.1,0.22,25.0,9658.5,48.55,555.5,217613.0,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.1,0.22,25.0,9658.5,48.55,555.5,217613.0,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,9046.34,45.5,633.27,229688.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,9046.34,45.5,633.27,229688.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,9046.34,45.5,633.27,229688.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,9046.34,45.5,633.27,229688.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,9046.34,45.5,633.27,229688.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,9313.68,46.83,588.83,220882.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,9313.68,46.83,588.83,220882.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,9313.68,46.83,588.83,220882.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,9313.68,46.83,588.83,220882.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,9313.68,46.83,588.83,220882.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,0.0,25.0,8684.38,43.66,644.38,234958.4,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,8940.1,44.93,599.94,232892.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
97.0,-0.22,25.0,8940.1,44.93,599.94,232892.5,19.8,0.4693144329896908,2352.148286334632,6.33325557667194,371.8374699671338,0.0299999999999983,2.4198327500000008,6407.3052341429,100,Cardboard
105.4,-1.31,25.0,4120.62,20.29,855.47,166316.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-1.31,25.0,4120.62,20.29,855.47,166316.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-1.31,25.0,4120.62,20.29,855.47,166316.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,-0.22,25.0,4075.24,20.07,855.47,165086.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.22,25.0,3858.28,19.0,877.69,165677.6,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.22,25.0,3858.28,19.0,877.69,165677.6,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.22,25.0,3858.28,19.0,877.69,165677.6,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.22,25.0,3858.28,19.0,877.69,165677.6,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.22,25.0,3858.28,19.0,877.69,165677.6,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.0,25.0,4014.54,19.8,866.58,165219.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.0,25.0,4014.54,19.8,866.58,165219.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.0,25.0,4014.54,19.8,866.58,165219.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.0,25.0,4014.54,19.8,866.58,165219.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.4,0.0,25.0,4014.54,19.8,866.58,165219.7,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
105.5,0.22,25.0,3866.24,19.08,877.69,164818.5,19.8,0.1870739633263487,1569.5530711260194,8.205615781001285,191.30060815898355,0.0217944947177021,0.23716275,445.3504310933161,110,Cardboard
117.7,0.44,25.0,6481.77,32.12,833.25,249917.6,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.7,0.44,25.0,6481.77,32.12,833.25,249917.6,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.7,0.44,25.0,6481.77,32.12,833.25,249917.6,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.7,0.44,25.0,6481.77,32.12,833.25,249917.6,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.6,-0.22,25.0,5947.12,29.46,877.69,253197.3,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.6,-0.22,25.0,5947.12,29.46,877.69,253197.3,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.6,-0.22,25.0,5947.12,29.46,877.69,253197.3,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.6,-0.22,25.0,5947.12,29.46,877.69,253197.3,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.6,-0.22,25.0,5947.12,29.46,877.69,253197.3,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.8,1.09,25.0,6402.09,31.7,833.25,248845.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.9,0.22,25.0,6397.96,31.68,833.25,246685.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.9,0.22,25.0,6397.96,31.68,833.25,246685.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.9,0.22,25.0,6397.96,31.68,833.25,246685.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.9,0.22,25.0,6397.96,31.68,833.25,246685.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
117.9,0.22,25.0,6397.96,31.68,833.25,246685.7,19.8,0.2651126137256145,2119.7435530276125,7.170611804341405,295.7131123745286,0.1116915395184465,1.0584189999999984,2355.680106381161,120,Cardboard
126.9,0.22,25.0,6372.96,31.43,755.48,223518.9,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.22,25.0,6372.96,31.43,755.48,223518.9,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.22,25.0,6372.96,31.43,755.48,223518.9,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.22,25.0,6372.96,31.43,755.48,223518.9,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6006.05,29.61,811.03,227479.7,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6144.71,30.3,755.48,219167.6,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6144.71,30.3,755.48,219167.6,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6144.71,30.3,755.48,219167.6,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6144.71,30.3,755.48,219167.6,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,6144.71,30.3,755.48,219167.6,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,5599.03,27.61,833.25,224284.3,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,5599.03,27.61,833.25,224284.3,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
126.9,0.0,25.0,5599.03,27.61,833.25,224284.3,19.8,0.2336209613869187,1763.6774231678487,6.2378841607565,283.13538975976564,1.4210854715202004e-14,1.7801727500000006,3082.396209002829,130,Cardboard
