r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
17.1,0.0,25.0,2506.36,2.94,299.97,1.0,41362.4,19.8,156.0,0.11,0.08,1.06,0.20298245614035088,2629.503801169591,17.282222222222224,152.26350840212223,3.552713678800501e-15,0.17568900000000004,2686.3967771487146,20,Paper,2026-02-08T07:40:42.355518
17.1,0.0,25.0,2701.71,3.13,299.97,1.0,45457.5,19.8,156.0,0.07,0.04,0.67,0.20298245614035088,2629.503801169591,17.282222222222224,152.26350840212223,3.552713678800501e-15,0.17568900000000004,2686.3967771487146,20,Paper,2026-02-08T07:40:42.355518
31.4,0.22,25.0,7325.58,13.27,355.52,1.0,117571.4,19.8,156.0,2.1,1.47,21.05,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.22,25.0,6897.57,12.45,366.63,1.0,120837.3,19.8,156.0,0.88,0.49,8.83,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.0,25.0,6532.24,11.64,366.63,1.0,123567.1,19.8,156.0,0.44,0.28,4.41,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.0,25.0,6532.24,11.64,366.63,1.0,123567.1,19.8,156.0,0.44,0.28,4.41,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.0,25.0,6532.24,11.64,366.63,1.0,123567.1,19.8,156.0,0.44,0.28,4.41,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.0,25.0,6532.24,11.64,366.63,1.0,123567.1,19.8,156.0,0.44,0.28,4.41,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.4,0.0,25.0,6532.24,11.64,366.63,1.0,123567.1,19.8,156.0,0.44,0.28,4.41,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.0,-2.19,25.0,6059.56,10.72,366.63,1.0,130568.5,19.8,156.0,0.17,0.14,1.75,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.0,-2.19,25.0,6059.56,10.72,366.63,1.0,130568.5,19.8,156.0,0.17,0.14,1.75,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.0,-2.19,25.0,6059.56,10.72,366.63,1.0,130568.5,19.8,156.0,0.17,0.14,1.75,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.0,-2.19,25.0,6059.56,10.72,366.63,1.0,130568.5,19.8,156.0,0.17,0.14,1.75,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
31.0,-2.19,25.0,6059.56,10.72,366.63,1.0,130568.5,19.8,156.0,0.17,0.14,1.75,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
30.5,-2.19,25.0,7012.83,12.19,355.52,1.0,131991.0,19.8,156.0,0.28,0.21,2.8,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
30.5,-2.19,25.0,7012.83,12.19,355.52,1.0,131991.0,19.8,156.0,0.28,0.21,2.8,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
30.5,-2.19,25.0,7012.83,12.19,355.52,1.0,131991.0,19.8,156.0,0.28,0.21,2.8,0.37915720964542066,4027.634432124006,11.693130271786906,344.3927750729618,0.32599846625406015,0.5553209999999991,4831.185834130166,30,Paper,2026-02-08T07:40:48.952591
38.0,0.0,25.0,8071.97,36.6,355.52,1.0,122584.8,19.8,156.0,0.37,0.28,3.7,0.7854560065102377,4315.212569346628,15.752915965971553,280.65608473382025,0.09797958971132649,12.785044750000004,28913.31106131353,40,Paper,2026-02-08T07:41:04.165659
